Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
11952,0,0.997818578,41,0,0.192136085,3585.0,2,0,0,0,3.0
11953,0,0.03577579,91,0,0.00379924,5000.0,2,0,0,0,0.0
11954,0,0.003244928,68,0,0.054981672999999995,6001.0,13,0,0,0,1.0
11955,0,0.01418632,51,0,0.139965009,4000.0,5,0,1,0,3.0
11956,0,0.004244063,68,0,0.000566332,7062.0,2,0,0,0,0.0
11957,0,0.244340257,59,0,0.355413333,9374.0,10,0,2,0,0.0
11958,0,0.9999998999999999,41,0,0.076363636,6324.0,2,1,0,0,1.0
11959,0,0.0015348120000000002,46,0,241.0,,7,0,0,0,
11960,0,0.6258613479999999,65,0,0.75671172,5400.0,19,0,1,0,0.0
11961,0,0.285998998,72,1,0.486996644,4767.0,9,0,1,0,0.0
11962,0,0.783155206,41,5,0.34520996200000004,5500.0,14,1,2,0,2.0
11963,0,0.7811630890000001,48,1,0.189613005,6950.0,10,0,0,0,2.0
11964,0,0.20698054,31,1,670.0,,9,0,0,0,0.0
11965,0,0.236614086,28,0,0.015492253999999999,2000.0,2,0,0,0,0.0
11966,0,0.8675707770000001,46,0,0.21840423899999997,12833.0,12,0,2,0,0.0
11967,0,0.20511965899999998,36,0,0.102209328,4480.0,11,0,0,0,0.0
11968,0,0.077687952,36,0,0.162876955,6200.0,7,0,2,0,3.0
11969,0,0.0,72,0,0.169412437,10500.0,8,0,1,0,0.0
11970,0,0.728272644,30,0,0.694693668,3900.0,4,0,1,0,1.0
11971,0,0.006112485,72,0,0.499568594,2317.0,8,0,1,0,0.0
11972,0,0.819264518,60,0,0.587899194,9800.0,10,0,2,0,0.0
11973,0,0.360022694,42,1,0.533737951,2800.0,5,0,2,1,0.0
11974,0,0.334505895,36,0,0.471097129,2542.0,5,0,1,0,1.0
11975,0,0.24255744699999998,45,0,0.22195556800000002,14583.0,12,0,1,0,0.0
11976,0,0.028613596,39,0,28.0,,4,0,0,0,0.0
11977,0,0.040443768,63,0,0.200747464,3745.0,7,0,0,0,0.0
11978,0,0.9999998999999999,53,0,0.062874917,4500.0,5,1,0,1,0.0
11979,0,0.187924913,49,0,0.279573476,3000.0,12,0,0,0,1.0
11980,0,0.074185163,52,0,590.0,,9,0,1,0,0.0
11981,0,0.9999998999999999,32,0,0.088194444,2879.0,4,0,0,0,0.0
11982,0,0.04398062900000001,82,0,0.008569796,5250.0,8,0,0,0,1.0
11983,0,0.9999998999999999,49,1,0.37493250100000003,16666.0,13,0,2,0,1.0
11984,0,0.7284572109999999,30,0,0.513165204,9000.0,10,0,2,0,0.0
11985,0,0.17792740199999998,45,0,0.226340774,9900.0,9,0,2,0,0.0
11986,1,1.020368966,53,2,0.681663667,5000.0,9,8,2,4,4.0
11987,0,0.0,66,0,289.0,,3,0,1,0,
11988,0,0.058711257,64,0,0.462617685,5416.0,8,0,1,0,0.0
11989,0,0.03388465,66,0,0.028911105,3700.0,16,0,0,0,0.0
11990,0,1.028657114,48,0,1049.0,,14,0,0,0,0.0
11991,0,0.0,70,0,3831.0,,6,0,1,0,0.0
11992,0,0.018702971999999998,49,0,0.114369501,3750.0,8,0,0,0,0.0
11993,0,0.082730576,74,0,2440.0,,3,0,1,0,0.0
11994,0,0.0,31,1,0.14846288400000002,4000.0,9,0,0,1,1.0
11995,0,0.941693772,41,0,0.28130989100000003,12000.0,7,0,1,0,1.0
11996,0,0.614740142,39,0,0.244306832,5005.0,4,0,0,0,3.0
11997,0,0.377750381,59,0,0.307956216,6120.0,14,0,2,0,2.0
11998,1,0.085640373,66,0,0.9132716820000001,4000.0,14,0,1,1,0.0
11999,0,0.773242414,49,1,0.39073855,5916.0,5,0,1,0,3.0
12000,0,0.039832184,59,0,0.228236235,7500.0,5,0,1,0,1.0
12001,0,0.04076509,48,0,5308.0,,12,0,4,0,1.0
12002,0,0.15298957800000001,47,1,2085.0,,10,0,0,0,2.0
12003,0,0.10374068,63,0,0.308538292,5000.0,5,0,1,0,0.0
12004,0,0.9999998999999999,56,0,0.636489974,5036.0,6,0,3,0,1.0
12005,0,0.178182985,46,0,0.294943218,9333.0,7,0,2,0,2.0
12006,0,0.71710656,37,2,0.301075269,5300.0,7,0,0,0,2.0
12007,0,0.056284105999999993,69,0,0.0048329309999999995,12000.0,6,0,0,0,1.0
12008,0,0.000919872,79,0,0.0007917660000000001,2525.0,8,0,0,0,0.0
12009,0,0.638274131,53,0,3616.0,,14,0,1,0,0.0
12010,0,0.02922424,35,0,0.38115422200000004,3066.0,8,0,2,0,4.0
12011,0,0.819185605,57,3,0.438430605,9200.0,13,0,1,0,3.0
12012,1,0.9999998999999999,36,0,0.0,,0,2,0,0,0.0
12013,0,0.08374412,43,0,0.189975328,7700.0,10,0,1,0,3.0
12014,0,0.112422304,34,0,0.46559905100000004,5057.0,5,0,1,0,0.0
12015,0,0.9842569940000001,44,0,0.224089636,4640.0,9,0,0,0,2.0
12016,0,0.8599199390000001,29,0,0.504180298,2750.0,9,0,0,0,0.0
12017,0,0.9999998999999999,26,0,382.0,,1,0,0,0,0.0
12018,0,0.056181574000000005,56,0,0.187205536,13583.0,21,0,3,0,0.0
12019,0,0.01177126,72,0,0.204252088,3950.0,11,0,0,0,1.0
12020,0,0.020697996,79,0,48.0,,10,0,0,0,0.0
12021,0,0.530254642,85,0,0.8473461720000001,2128.0,10,0,0,0,0.0
12022,0,0.9999998999999999,28,98,0.0,2171.0,0,98,0,98,0.0
12023,0,0.009635488000000001,87,0,3.0,,3,0,0,0,
12024,0,0.0,63,0,0.27944426899999997,9500.0,10,0,2,0,0.0
12025,0,0.078093281,55,0,3887.0,,7,0,1,0,0.0
12026,0,0.9999998999999999,26,0,0.020989505,2000.0,0,1,0,0,0.0
12027,0,0.024298785,90,0,14.0,,1,0,0,0,0.0
12028,0,0.01749825,61,0,0.000819807,6098.0,1,0,0,0,0.0
12029,0,0.0,77,0,0.0,8974.0,6,0,0,0,0.0
12030,0,0.954298772,71,0,0.024485798,4083.0,1,0,0,0,0.0
12031,0,0.9686875420000001,44,0,0.051299134,1500.0,3,0,0,0,0.0
12032,0,0.829323481,57,1,5162.0,,10,0,3,0,0.0
12033,0,0.018890235,47,0,0.210863131,12500.0,16,0,1,0,2.0
12034,0,0.465633175,60,1,3320.0,,11,0,1,0,0.0
12035,0,0.9999998999999999,61,0,0.0,,0,0,0,0,0.0
12036,0,0.5822438670000001,45,0,5732.0,,10,0,4,0,3.0
12037,0,0.478420807,69,0,0.110091743,2506.0,3,0,0,0,0.0
12038,0,0.28757124300000003,58,0,0.299071768,4416.0,3,0,1,0,3.0
12039,0,0.00819821,54,0,0.123113208,8479.0,7,0,1,0,0.0
12040,0,0.073034851,46,0,0.187698557,19200.0,7,0,1,0,2.0
12041,0,0.091347825,35,0,0.837540615,4000.0,9,0,2,0,0.0
12042,0,0.9999998999999999,60,5,0.952392288,4200.0,6,1,2,2,0.0
12043,0,0.646823566,54,2,0.947342275,2012.0,10,0,1,0,5.0
12044,0,0.005648945,83,0,0.00119952,2500.0,4,0,0,0,0.0
12045,0,0.080026872,70,0,0.105877125,9000.0,4,0,1,0,0.0
12046,0,0.074958636,51,0,749.0,,9,0,0,0,0.0
12047,0,0.0,36,0,0.34026555799999997,6250.0,5,0,1,0,0.0
12048,0,0.29644492899999997,38,0,0.574387051,4200.0,11,1,1,0,1.0
12049,0,0.047300632,53,0,0.19820614600000003,6800.0,23,0,1,0,1.0
12050,0,0.012974026000000001,62,0,0.20087674100000003,3877.0,7,0,1,0,1.0
12051,0,0.242005048,77,0,0.074515648,3354.0,4,0,0,0,0.0
12052,0,0.11062225,42,0,0.29573763,8750.0,5,0,2,0,3.0
12053,0,0.009142204000000001,56,0,0.405172414,4175.0,8,0,1,0,0.0
12054,0,0.387705586,49,0,0.053595712000000004,12500.0,3,0,0,0,0.0
12055,0,0.277714819,44,0,0.069865914,2833.0,9,0,0,0,0.0
12056,0,0.0,74,0,0.40234375,511.0,7,0,0,0,0.0
12057,0,0.082091045,55,1,0.232550279,11833.0,7,0,2,0,1.0
12058,0,0.00176736,77,0,0.0,,4,0,0,0,0.0
12059,0,0.718053365,42,0,0.349109609,10500.0,10,0,1,0,4.0
12060,0,0.107444715,66,0,0.6130090189999999,3658.0,7,0,2,0,0.0
12061,0,0.014525551000000001,30,0,0.47832914600000004,3183.0,6,0,1,0,0.0
12062,0,0.46354462399999996,58,0,0.48368087,6617.0,18,0,2,0,0.0
12063,0,0.948303372,38,2,0.391202932,3000.0,6,0,0,0,0.0
12064,0,0.437451097,47,0,4790.0,,14,0,2,0,2.0
12065,0,0.267435584,71,0,0.364663534,10000.0,11,0,5,0,0.0
12066,0,0.231091066,47,0,518.0,,8,0,0,0,0.0
12067,0,0.051566174000000006,86,0,56.0,,5,0,0,0,0.0
12068,0,0.781137305,47,0,0.45108404700000004,14943.0,15,0,3,0,0.0
12069,0,0.040686402,56,0,0.50624459,8086.0,14,0,4,0,0.0
12070,1,0.41631673700000005,28,1,541.0,,9,0,0,2,0.0
12071,0,0.110279437,64,0,0.18618546800000002,8367.0,10,0,1,0,0.0
12072,1,1.088904445,40,1,0.38931733799999996,3500.0,5,1,0,2,4.0
12073,0,0.42609801799999997,43,2,0.367077561,9166.0,6,0,1,0,3.0
12074,0,0.001999765,55,0,0.8608868959999999,10034.0,9,0,3,0,2.0
12075,1,0.9999998999999999,31,0,0.0,,0,0,0,0,0.0
12076,0,0.367493664,41,0,0.496429225,5460.0,7,0,1,0,0.0
12077,0,0.0,69,0,0.35523240700000003,3850.0,11,0,2,0,0.0
12078,0,1.521594684,27,0,473.0,,3,2,0,2,0.0
12079,0,0.207036215,43,2,0.599680064,5000.0,7,0,2,0,0.0
12080,0,0.277151219,69,0,0.489127718,4000.0,11,0,0,0,1.0
12081,0,0.005550513000000001,59,0,0.136094465,28200.0,5,0,2,0,1.0
12082,0,0.128060134,27,0,488.0,,3,0,0,0,
12083,0,0.009128018,33,0,0.162619737,8977.0,8,0,1,0,2.0
12084,0,0.0067269669999999995,56,1,946.0,,3,0,1,0,0.0
12085,0,0.272164368,52,0,0.19585051899999997,8000.0,8,0,0,0,2.0
12086,0,0.035299412,82,0,0.012597481,5000.0,5,0,0,0,0.0
12087,0,0.93740313,36,0,0.415866333,7600.0,7,0,1,0,0.0
12088,0,0.684758147,60,0,0.09384966900000001,42013.0,17,0,1,0,0.0
12089,0,0.059998182000000004,67,0,1426.0,,11,0,3,0,
12090,0,0.941485094,60,5,0.34813723399999996,4750.0,14,1,0,1,0.0
12091,0,0.11311988699999999,33,0,0.05780582099999999,4912.0,5,0,0,0,2.0
12092,0,0.0,55,0,0.826315789,1519.0,5,0,1,0,0.0
12093,0,0.03099938,61,0,531.0,,10,0,0,0,0.0
12094,0,0.072710972,58,0,0.409765039,6000.0,7,0,1,0,0.0
12095,0,0.0,57,0,0.140953016,3000.0,5,0,0,0,3.0
12096,0,0.236022194,46,0,0.276037004,3350.0,8,0,0,0,2.0
12097,1,0.360599338,30,1,0.76366843,1700.0,11,0,1,3,0.0
12098,0,0.0,51,0,1126.0,,7,0,1,0,0.0
12099,0,0.123388829,46,0,0.335375191,11100.0,4,0,2,0,0.0
12100,0,0.9999998999999999,45,0,579.0,,1,2,0,0,0.0
12101,0,0.055635339000000006,60,0,1406.0,,7,0,1,0,0.0
12102,0,0.020489629,41,0,0.236865897,9954.0,9,0,3,0,2.0
12103,0,0.0,71,0,0.02733073,10500.0,17,0,0,0,0.0
12104,0,0.0,83,0,0.0,,3,0,0,0,0.0
12105,0,0.9392760990000001,51,0,0.159994981,7968.0,12,0,0,0,2.0
12106,0,0.327458517,33,0,0.670396497,4110.0,6,0,1,0,3.0
12107,0,0.81824475,61,0,0.11251462,8549.0,7,0,0,0,0.0
12108,0,0.040614965,61,0,0.396603397,1000.0,11,0,1,0,0.0
12109,0,0.0,47,0,0.457270612,21916.0,14,0,5,0,3.0
12110,0,1.28374608,50,0,7922.0,,17,0,1,0,5.0
12111,0,0.61961706,44,0,0.457798986,10058.0,11,0,3,0,2.0
12112,1,0.9999998999999999,29,0,0.219772143,2720.0,3,0,0,1,2.0
12113,0,0.9999998999999999,23,0,83.0,,2,0,0,0,
12114,0,0.03741339,60,0,0.051740357,2125.0,10,0,0,0,0.0
12115,0,0.11751634300000001,60,0,0.460350759,11916.0,6,0,2,0,3.0
12116,0,0.013237675,61,0,11.0,,4,0,0,0,0.0
12117,0,0.76169003,44,2,0.38864454200000004,2500.0,4,0,0,0,1.0
12118,0,0.214200277,46,0,0.38242361799999997,2912.0,17,0,1,0,0.0
12119,1,0.984060721,45,0,0.35354407200000004,9268.0,7,0,1,0,2.0
12120,0,0.077994968,41,0,0.347275454,6000.0,4,0,2,0,0.0
12121,0,1.1207516990000002,59,0,0.885758998,1916.0,5,0,1,0,2.0
12122,0,0.135231656,62,1,1357.0,,22,0,2,0,0.0
12123,0,0.311272468,28,0,0.354301573,1080.0,4,0,0,0,0.0
12124,1,1.010309278,46,5,2370.0,,6,0,1,0,0.0
12125,0,0.037134673,54,0,0.6278248120000001,15000.0,24,0,6,0,1.0
12126,0,0.48837639,63,1,0.549494501,9000.0,18,0,2,0,0.0
12127,0,0.067538998,39,0,0.197960408,5000.0,5,0,1,0,0.0
12128,0,0.017079964,29,0,0.187475332,7600.0,7,0,1,0,0.0
12129,0,0.036688074,40,0,372.0,,3,0,1,0,0.0
12130,0,0.014057034,57,0,0.31298674,4750.0,16,0,1,0,1.0
12131,0,0.9999998999999999,70,0,1450.0,,7,0,1,0,0.0
12132,1,0.9999998999999999,50,98,0.0,1350.0,0,98,0,98,0.0
12133,0,0.038297166,58,0,0.093116252,3500.0,7,0,0,0,0.0
12134,0,0.0,85,0,0.0,3450.0,1,0,0,0,0.0
12135,1,0.646423923,43,1,0.943647949,5021.0,17,0,1,0,0.0
12136,0,0.489215826,36,0,0.17169952600000002,4006.0,4,0,0,0,0.0
12137,0,0.9999998999999999,38,0,0.146034099,4046.0,1,0,0,0,2.0
12138,1,0.9999998999999999,49,1,0.101353014,4064.0,3,0,0,1,0.0
12139,0,0.23525952100000003,48,0,1359.0,,7,0,1,0,0.0
12140,0,0.0,83,1,504.0,,5,0,0,1,0.0
12141,0,0.20946317600000003,54,0,0.193548387,14600.0,9,0,2,0,3.0
12142,0,0.9999998999999999,21,0,0.10945945900000001,1479.0,1,0,0,0,0.0
12143,0,0.069797445,69,0,0.11600928099999999,4740.0,2,0,0,0,1.0
12144,0,0.25257181,58,0,0.35940146799999995,7083.0,13,0,1,0,1.0
12145,0,0.780183181,29,3,0.369202226,3233.0,12,1,0,0,2.0
12146,0,0.998447095,44,0,3831.0,,8,0,2,0,4.0
12147,1,0.968507873,56,0,0.40910286799999995,3800.0,5,0,1,0,0.0
12148,0,0.9034604359999999,39,0,0.09305902699999999,5200.0,10,5,0,0,0.0
12149,0,0.9999998999999999,46,1,0.38882717,6300.0,5,0,2,0,0.0
12150,0,0.0439715,37,0,0.023534841,4333.0,4,0,0,0,0.0
12151,0,0.05960996599999999,46,0,0.19197482300000002,5083.0,7,0,1,0,0.0
12152,0,0.11340264800000001,47,0,0.280068277,7615.0,7,0,2,0,2.0
12153,0,0.11142065400000001,48,0,0.324218299,8666.0,6,0,1,0,1.0
12154,0,0.394052045,23,0,0.082980012,1650.0,9,0,0,0,0.0
12155,0,0.8986805790000001,40,3,0.351571874,8333.0,13,0,1,0,2.0
12156,0,0.195096739,47,0,0.18240391,4500.0,3,0,0,0,1.0
12157,0,0.45617641600000003,25,0,0.155098543,3500.0,10,0,0,0,1.0
12158,0,0.106851436,59,0,0.976374375,2200.0,13,0,2,0,0.0
12159,0,0.285835708,34,0,0.5350889289999999,7252.0,9,0,2,0,5.0
12160,0,0.29496445600000004,33,0,0.459635091,4000.0,6,0,0,0,1.0
12161,0,0.45766947799999996,26,1,0.028647567999999998,1500.0,3,0,0,0,0.0
12162,0,0.688784761,39,1,1.189361441,8158.0,6,0,1,0,2.0
12163,0,0.026790942,67,0,0.11392213300000001,6600.0,8,0,1,0,0.0
12164,0,0.17928419,51,1,0.401535043,9901.0,17,0,2,0,2.0
12165,0,0.055252899,71,0,0.10077240900000001,5566.0,5,0,1,0,0.0
12166,0,0.690312282,32,1,0.250647482,3474.0,7,0,0,0,3.0
12167,0,0.01469853,67,0,0.64028777,1667.0,8,0,1,0,0.0
12168,0,0.029566174,50,0,0.061885882,5800.0,6,0,0,0,2.0
12169,0,0.007992611,68,0,0.154584542,10000.0,8,0,1,0,0.0
12170,0,0.0,39,0,0.34679474600000004,5100.0,11,0,1,0,1.0
12171,0,0.200490849,84,0,230.0,,2,0,0,0,0.0
12172,0,0.8200723879999999,59,0,2250.0,,7,0,1,0,
12173,0,0.18996200800000002,26,0,0.99760096,2500.0,6,0,2,0,0.0
12174,0,0.369337615,72,0,0.10934453300000001,6666.0,16,0,0,0,0.0
12175,0,0.177927618,40,1,0.146505376,2975.0,4,0,0,0,0.0
12176,0,0.5616984279999999,32,0,0.648250098,5085.0,12,0,2,0,3.0
12177,1,1.007713184,43,0,0.235135135,3699.0,6,0,1,0,0.0
12178,0,0.5847415260000001,35,0,0.02363586,10830.0,4,0,0,0,0.0
12179,0,0.535892821,33,0,0.785134291,1600.0,4,0,1,0,2.0
12180,0,0.136183867,66,0,0.017141009,3091.0,4,0,0,0,0.0
12181,0,0.160484137,33,0,0.107621736,2833.0,8,0,0,0,0.0
12182,0,0.0,52,0,2426.0,,5,1,1,0,0.0
12183,0,0.001215236,90,0,1.0,,9,0,0,0,0.0
12184,0,0.098390626,45,0,0.6447520179999999,2600.0,11,0,2,0,0.0
12185,0,0.6648148460000001,55,0,0.747437405,5950.0,10,0,1,0,3.0
12186,1,0.9767365929999999,32,3,0.932092382,2900.0,12,3,1,0,0.0
12187,0,0.28345248,53,0,902.0,,6,0,0,0,0.0
12188,1,0.363520384,54,0,0.35503717,3900.0,6,0,1,0,0.0
12189,0,0.047947603,42,0,0.00559888,5000.0,5,0,0,0,0.0
12190,0,0.31240747,62,0,0.69950918,5500.0,10,0,1,0,0.0
12191,0,0.9999998999999999,36,0,0.478476002,4041.0,3,0,1,0,2.0
12192,0,0.558683507,42,1,0.556581133,10833.0,6,0,2,0,1.0
12193,0,0.023829362000000003,86,0,4.0,,1,0,0,0,0.0
12194,0,0.430349706,45,0,1735.0,,15,0,0,0,0.0
12195,0,0.562893298,47,0,0.231179423,6375.0,8,0,0,0,0.0
12196,0,0.961507184,76,0,0.28731069,6800.0,6,0,1,0,0.0
12197,0,0.41168647700000005,72,1,0.23121739100000002,11499.0,14,0,1,0,0.0
12198,0,0.300439309,45,2,0.18198544100000003,12500.0,6,0,2,0,0.0
12199,0,0.947152294,73,2,0.32666666699999997,3749.0,6,0,1,0,1.0
12200,0,0.096714106,54,0,0.538597794,17500.0,8,0,4,0,1.0
12201,0,0.9999998999999999,69,0,410.0,,3,0,1,0,0.0
12202,0,0.012082211,61,0,0.229893053,11500.0,12,0,1,0,1.0
12203,0,0.049665484,44,0,0.21905526600000003,7472.0,10,0,1,0,3.0
12204,0,0.9999998999999999,56,0,1059.0,,3,0,1,0,0.0
12205,0,0.002783274,87,2,0.0024288689999999997,2881.0,15,0,0,0,0.0
12206,0,0.097442279,57,0,0.29621199800000003,6150.0,9,0,2,0,2.0
12207,0,0.070991126,25,0,537.0,,7,0,0,0,0.0
12208,0,0.16777411399999997,45,0,0.32059345300000003,6200.0,15,0,1,1,3.0
12209,0,0.0,42,0,0.006532461999999999,7500.0,5,1,0,0,0.0
12210,0,0.029536531,67,0,0.343465046,6250.0,7,0,1,0,0.0
12211,1,0.9999998999999999,50,0,17.0,,0,2,0,0,
12212,0,0.00239905,63,1,0.256857169,10900.0,19,0,2,0,3.0
12213,0,0.563911444,63,1,0.545677498,13047.0,16,0,3,0,1.0
12214,0,0.0,51,0,0.723338485,1940.0,7,0,0,0,0.0
12215,0,0.066895981,48,0,3258.0,,8,0,1,0,0.0
12216,0,0.9999998999999999,37,0,0.268503512,1850.0,2,0,0,0,0.0
12217,0,0.849140459,49,0,0.452035887,7244.0,9,0,1,0,1.0
12218,0,0.429065345,49,2,0.51990822,7408.0,12,0,1,1,2.0
12219,0,0.025923959,59,0,0.071414747,15500.0,13,0,1,0,1.0
12220,0,0.041492976,69,0,0.47280660700000005,6416.0,5,0,2,0,1.0
12221,0,0.0,44,0,0.042978445,7654.0,4,0,0,0,0.0
12222,0,0.026164409,63,0,0.10996072800000001,2800.0,4,0,0,0,1.0
12223,0,0.0,67,0,0.321593533,1731.0,4,0,1,0,0.0
12224,0,0.0,51,0,0.051532225,7276.0,6,0,0,0,1.0
12225,0,0.9999998999999999,58,0,1208.0,,3,0,1,0,0.0
12226,0,0.012594503,68,0,0.39115221200000005,4000.0,20,0,2,0,1.0
12227,0,0.384295994,60,0,1674.0,,18,0,1,0,0.0
12228,0,0.009511867,79,0,0.274765223,3300.0,17,0,1,0,0.0
12229,0,0.0,66,0,0.170689901,7000.0,5,0,2,0,2.0
12230,0,0.0020542439999999998,49,0,5.0,,9,0,0,0,0.0
12231,0,0.7912847940000001,50,0,0.286269826,36000.0,16,0,2,0,1.0
12232,0,0.179190877,69,0,0.75209916,2500.0,10,0,1,0,2.0
12233,0,0.065557378,57,0,0.17851916899999998,10250.0,8,0,1,0,0.0
12234,0,0.065696709,63,0,0.404865045,3000.0,11,0,2,0,0.0
12235,0,0.052649117,22,0,0.0048721070000000005,820.0,3,0,0,0,0.0
12236,0,0.037820846,49,0,0.451545705,12000.0,5,0,3,0,3.0
12237,0,0.577699516,29,0,1056.0,,6,0,0,0,
12238,0,0.062061844000000005,59,0,0.249158249,4157.0,7,0,1,0,0.0
12239,0,0.06285091400000001,53,0,0.663729809,4085.0,11,0,2,0,0.0
12240,0,0.491700929,42,0,0.34150119700000003,7100.0,8,0,1,0,2.0
12241,0,0.010050947,73,0,0.010830325,3600.0,11,0,0,0,0.0
12242,0,0.24750499,24,1,0.135966008,4000.0,4,0,0,1,0.0
12243,0,0.21423862899999999,23,0,139.5,1.0,5,0,0,0,0.0
12244,0,0.0,44,0,1.508196721,2500.0,4,0,1,0,0.0
12245,0,0.28711977,61,0,0.188471423,8170.0,4,0,1,0,0.0
12246,0,0.301222786,52,0,0.5577282020000001,11250.0,13,0,3,0,1.0
12247,0,0.085007905,61,0,0.43739065200000005,4000.0,10,0,1,0,1.0
12248,0,0.385438625,36,0,0.44225721799999995,6095.0,8,0,1,0,1.0
12249,0,0.01713244,67,0,0.004665889,6000.0,8,0,0,0,1.0
12250,0,0.034283265,63,0,107.0,,4,0,0,0,0.0
12251,0,0.09735724800000001,55,0,0.182090895,20000.0,9,0,1,0,2.0
12252,0,0.539846015,50,2,0.543845032,4800.0,11,0,3,0,0.0
12253,0,0.034435547999999996,63,0,0.25243961,6250.0,11,0,1,0,1.0
12254,0,0.063869623,63,0,1249.0,,5,0,1,0,0.0
12255,0,0.015052368,63,0,0.0038455620000000003,6500.0,6,0,0,0,0.0
12256,0,0.257138669,56,0,0.371855218,12321.0,17,0,2,0,0.0
12257,0,0.22784426600000002,39,0,1.303696304,1000.0,5,0,1,0,0.0
12258,0,0.059342781,40,0,0.016309562,3126.0,4,0,0,0,0.0
12259,0,0.458813149,41,0,0.599970001,6666.0,8,0,1,0,3.0
12260,0,0.178037206,71,0,0.054851919000000006,10500.0,12,0,0,0,0.0
12261,0,0.241924415,54,0,0.516206897,2899.0,15,0,1,0,0.0
12262,0,0.805415122,38,1,2057.0,,10,0,0,1,0.0
12263,0,0.034032209,75,0,0.216809146,19417.0,15,0,1,0,2.0
12264,0,0.037132218,53,0,0.216562757,8500.0,16,0,2,0,2.0
12265,0,0.546873935,55,0,0.452236184,7400.0,11,0,2,0,2.0
12266,0,0.9999998999999999,64,0,0.729660144,3883.0,2,0,2,0,0.0
12267,0,0.056897155,58,1,0.216692023,4600.0,12,0,1,0,0.0
12268,0,0.8665410809999999,53,0,0.844847549,2590.0,12,1,1,0,0.0
12269,1,0.8154504440000001,26,1,913.0,,2,3,0,0,
12270,0,0.246737663,80,0,0.145752221,10016.0,8,0,1,0,0.0
12271,0,0.9999998999999999,23,0,0.084043849,820.0,1,1,0,2,0.0
12272,0,0.036695082999999996,68,1,0.089419606,3600.0,10,0,0,0,0.0
12273,1,0.025857734,59,0,0.605872388,7083.0,19,0,1,0,0.0
12274,0,0.6094612739999999,28,1,0.207826547,1890.0,5,0,0,0,0.0
12275,0,0.009174942,90,0,47.0,,8,0,0,0,0.0
12276,0,0.204708135,47,0,0.325377772,7080.0,8,0,1,0,4.0
12277,0,1.003499417,58,0,0.41374175700000004,4700.0,8,0,2,0,1.0
12278,0,0.020135727,74,0,0.684293857,3157.0,15,0,2,0,0.0
12279,0,0.0061680319999999995,66,0,1698.0,,10,0,3,0,0.0
12280,0,0.030459391000000002,57,0,0.319573774,10416.0,9,0,2,0,0.0
12281,0,0.05606598,46,0,0.15848679300000001,12000.0,6,0,2,0,1.0
12282,0,0.106517481,57,0,0.301094384,18000.0,21,0,2,0,1.0
12283,0,0.099390061,85,0,0.004999138,5800.0,2,0,0,0,0.0
12284,0,0.016688414,56,0,1443.0,,15,0,0,0,1.0
12285,0,0.055929605,66,0,16.0,1.0,9,0,0,0,0.0
12286,0,0.061660417,46,0,0.22484832,11042.0,12,0,3,0,0.0
12287,0,0.012595053,82,0,0.057783390999999996,9500.0,8,0,1,0,0.0
12288,0,0.019108743,59,0,2665.0,,8,0,1,0,0.0
12289,0,0.025030467999999997,84,0,0.005519558000000001,4166.0,5,0,0,0,0.0
12290,0,0.209376488,47,0,0.579904934,6100.0,9,0,1,0,2.0
12291,0,0.233091966,25,0,0.15316760199999999,2493.0,8,0,0,0,0.0
12292,0,0.022681554,52,0,0.0017804610000000001,12917.0,2,0,0,0,1.0
12293,0,0.106432619,40,0,0.510599793,3867.0,7,0,1,0,3.0
12294,0,0.29977421600000004,55,1,0.213321596,3407.0,8,0,0,0,0.0
12295,0,0.507800293,64,0,0.5141246079999999,36000.0,22,0,6,0,0.0
12296,0,0.018816654,67,0,0.354548484,3000.0,13,0,1,0,2.0
12297,1,0.9999998999999999,49,0,200.0,,0,0,0,0,0.0
12298,0,0.9999998999999999,63,0,0.465475873,3750.0,3,0,2,0,0.0
12299,0,0.749345681,66,0,0.432517758,3800.0,7,0,2,0,0.0
12300,0,0.06846279200000001,47,1,0.432761206,6000.0,8,0,1,0,3.0
12301,0,0.539798875,31,1,0.58888538,3166.0,7,0,2,0,1.0
12302,0,0.059492812,62,0,1567.0,,13,0,2,0,1.0
12303,0,0.000789459,54,0,5013.0,0.0,18,0,5,0,1.0
12304,0,0.996089604,37,0,0.243160317,7821.0,6,0,1,0,0.0
12305,0,0.331754552,58,0,0.360152345,4200.0,4,0,1,0,0.0
12306,0,0.037226764,57,0,1328.0,,4,0,1,0,0.0
12307,0,0.814312241,59,0,0.18063837300000002,2850.0,3,0,0,0,0.0
12308,0,0.006888583,45,0,0.42561294899999996,4200.0,5,0,1,0,1.0
12309,0,0.005517836,62,1,1647.0,,5,0,1,0,
12310,0,0.927395785,28,0,0.111377724,5000.0,8,0,0,0,0.0
12311,0,0.9999998999999999,34,1,0.5436507939999999,2519.0,2,0,1,1,1.0
12312,1,0.9570047770000001,34,0,0.645544307,8000.0,11,0,1,0,2.0
12313,1,0.990351482,24,0,0.048206937000000005,1700.0,6,0,0,0,0.0
12314,0,1.025987006,29,1,0.164917541,2000.0,5,0,0,1,0.0
